unique_id,Indicator_id,Benzene_AQI646,Formald._AQI647,PM2.5_AQI365,NO2_AQI375,O3_AQI386,SO2_AQI383,TD,Measure,geo_type_name,geo_join_id,geo_place_name,Lat.,Long.,Year,time_period,start_date,Ranking_per_NYC Mean,Ranking_per_NAAQS,Ranking_Clean #1to#7_per NAAQS,Ranking_Clean #1to#7_per NYC Mean
334301,365,0,0,9.6,0,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2015,Summer 2015,6/1/15,C,C,4,4
411084,365,0,0,8.38,0,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2016,Summer 2016,5/31/16,C,B,5,4
547716,365,0,0,9.18,0,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2017,Summer 2017,6/1/17,C,C,4,4
606012,365,0,0,8.63,0,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2018,Summer 2018,6/1/18,C,B,5,4
168433,365,0,0,13.67,0,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2008,Winter 2008-09,12/1/08,E,D,3,2
168492,365,0,0,10.42,0,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2009,Winter 2009-10,12/1/09,D,C,4,3
168551,365,0,0,12.7,0,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2010,Winter 2010-11,12/1/10,E,D,3,2
168610,365,0,0,9.37,0,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2011,Winter 2011-12,12/1/11,C,C,4,4
168669,365,0,0,10.43,0,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2012,Winter 2012-13,12/1/12,D,C,4,3
213793,365,0,0,11.91,0,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2013,Winter 2013-14,12/1/13,D,C,4,3
334302,365,0,0,9.21,0,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2014,Winter 2014-15,12/1/14,C,C,4,4
411083,365,0,0,8.69,0,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2015,Winter 2015-16,12/1/15,C,B,5,4
547718,365,0,0,8.12,0,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2016,Winter 2016-17,12/1/16,C,B,5,4
606013,365,0,0,8.62,0,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2017,Winter 2017-18,12/1/17,C,B,5,4
165778,375,0,0,0,59.14,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2008,Winter 2008-09,12/1/08,E,B,5,2
165837,375,0,0,0,52.9,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2009,Winter 2009-10,12/1/09,E,B,5,2
165896,375,0,0,0,58.98,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2010,Winter 2010-11,12/1/10,E,B,5,2
165955,375,0,0,0,47.38,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2011,Winter 2011-12,12/1/11,D,A,6,3
166014,375,0,0,0,49.58,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2012,Winter 2012-13,12/1/12,D,A,6,3
166663,375,0,0,0,40.57,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2009,Summer 2009,6/1/09,C,A,6,4
166722,375,0,0,0,36.79,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2010,Summer 2010,6/1/10,C,A,6,4
166781,375,0,0,0,36.62,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2011,Summer 2011,6/1/11,C,A,6,4
166840,375,0,0,0,33.69,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2012,Summer 2012,6/1/12,C,A,6,4
166899,375,0,0,0,33.31,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2013,Summer 2013,6/1/13,C,A,6,4
167548,375,0,0,0,48.18,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2008,Annual Average 2009,12/1/08,D,A,6,3
167607,375,0,0,0,45.18,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2009,Annual Average 2010,12/1/09,D,A,6,3
167666,375,0,0,0,45.55,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2010,Annual Average 2011,12/1/10,D,A,6,3
167725,375,0,0,0,41.21,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2011,Annual Average 2012,12/1/11,D,A,6,3
167784,375,0,0,0,40.16,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2012,Annual Average 2013,12/1/12,C,A,6,4
213262,375,0,0,0,54.16,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2013,Winter 2013-14,12/1/13,E,B,5,2
213439,375,0,0,0,29.1,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2014,Summer 2014,6/1/14,B,A,6,5
213616,375,0,0,0,39.31,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2013,Annual Average 2014,12/1/13,C,A,6,4
336838,375,0,0,0,37.75,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2015,Annual Average 2015,1/1/15,C,A,6,4
336839,375,0,0,0,28.2,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2015,Summer 2015,6/1/15,B,A,6,5
336840,375,0,0,0,48.6,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2014,Winter 2014-15,12/1/14,D,A,6,3
412775,375,0,0,0,45.46,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2015,Winter 2015-16,12/1/15,D,A,6,3
412776,375,0,0,0,26.77,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2016,Summer 2016,5/31/16,B,A,6,5
412777,375,0,0,0,36.27,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2015,Annual Average 2016,12/31/15,C,A,6,4
550108,375,0,0,0,26.87,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2017,Summer 2017,6/1/17,B,A,6,5
550109,375,0,0,0,36.28,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2017,Annual Average 2017,1/1/17,C,A,6,4
550110,375,0,0,0,48.32,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2016,Winter 2016-17,12/1/16,D,A,6,3
603050,375,0,0,0,35.34,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2018,Annual Average 2018,1/1/18,C,A,6,4
603051,375,0,0,0,24.85,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2018,Summer 2018,6/1/18,B,A+,7,5
603052,375,0,0,0,48.32,0,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2017,Winter 2017-18,12/1/17,D,A,6,3
164893,383,0,0,0,0,0,11.24,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2008,Winter 2008-09,12/1/08,F,A+,7,1
164952,383,0,0,0,0,0,8.02,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2009,Winter 2009-10,12/1/09,D,A+,7,3
165070,383,0,0,0,0,0,4.53,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2011,Winter 2011-12,12/1/11,B,A+,7,5
165129,383,0,0,0,0,0,2.83,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2012,Winter 2012-13,12/1/12,A,A+,7,6
165011,383,0,0,0,0,0,9.62,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2010,Winter 2010-11,12/1/10,E,A+,7,2
213085,383,0,0,0,0,0,3.17,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2013,Winter 2013-14,12/1/13,A,A+,7,6
337865,383,0,0,0,0,0,1.31,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2014,Winter 2014-15,12/1/14,A,A+,7,6
405342,383,0,0,0,0,0,0.55,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2015,Winter 2015-16,12/1/15,A+,A+,7,7
121683,386,0,0,0,0,53.68,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2009,2-Year Summer Average 2009-2010,6/1/09,C,A,6,4
216512,386,0,0,0,0,50.78,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2009,Summer 2009,6/1/09,C,A,6,4
216513,386,0,0,0,0,66.5,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2010,Summer 2010,6/1/10,D,A,6,3
216514,386,0,0,0,0,65.26,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2011,Summer 2011,6/1/11,D,A,6,3
216515,386,0,0,0,0,66.38,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2012,Summer 2012,6/1/12,D,A,6,3
216516,386,0,0,0,0,61.48,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2013,Summer 2013,6/1/13,D,A,6,3
216517,386,0,0,0,0,62.38,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2014,Summer 2014,6/1/14,D,A,6,3
338288,386,0,0,0,0,64.14,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2015,Summer 2015,6/1/15,D,A,6,3
412110,386,0,0,0,0,67.48,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2016,Summer 2016,5/31/16,D,A,6,3
549443,386,0,0,0,0,60.54,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2017,Summer 2017,6/1/17,D,A,6,3
605346,386,0,0,0,0,61.9,0,0,Mean,CD,316,Brownsville (CD16),40.65639,-73.90646,2018,Summer 2018,6/1/18,D,A,6,3
227607,646,1.26,0,0,0,0,0,0,Annual Average Concentration,CD,316,Brownsville (CD16),40.65639,-73.90646,2011,2011,1/1/11,B,A,6,5
227548,647,0,2,0,0,0,0,0,Annual Average Concentration,CD,316,Brownsville (CD16),40.65639,-73.90646,2011,2011,1/1/11,C,B,5,4
154599,643,0,0,0,0,0,0,33.5,per kmsq,CD,316,Brownsville (CD16),40.65639,-73.90646,2005,2005,1/1/05,,,,
325280,643,0,0,0,0,0,0,25.7,per kmsq,CD,316,Brownsville (CD16),40.65639,-73.90646,2016,2016,1/1/16,,,,
170205,365,0,0,9.81,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2008,Annual Average 2009,12/1/08,C,C,4,4
170264,365,0,0,9.09,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2009,Annual Average 2010,12/1/09,C,C,4,4
170323,365,0,0,9.53,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2010,Annual Average 2011,12/1/10,C,C,4,4
170382,365,0,0,8.35,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2011,Annual Average 2012,12/1/11,C,B,5,4
170441,365,0,0,8.16,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2012,Annual Average 2013,12/1/12,C,B,5,4
214149,365,0,0,8.46,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2013,Annual Average 2014,12/1/13,C,B,5,4
334306,365,0,0,8.06,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2015,Annual Average 2015,1/1/15,C,B,5,4
411091,365,0,0,7.08,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2015,Annual Average 2016,12/31/15,B,B,5,5
547723,365,0,0,6.99,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2017,Annual Average 2017,1/1/17,B,B,5,5
606017,365,0,0,6.66,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2018,Annual Average 2018,1/1/18,B,B,5,5
169320,365,0,0,10.33,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2009,Summer 2009,6/1/09,D,C,4,3
169379,365,0,0,11.42,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2010,Summer 2010,6/1/10,D,C,4,3
169438,365,0,0,11.1,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2011,Summer 2011,6/1/11,D,C,4,3
169497,365,0,0,9.93,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2012,Summer 2012,6/1/12,C,C,4,4
169556,365,0,0,9.82,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2013,Summer 2013,6/1/13,C,C,4,4
213972,365,0,0,8.21,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2014,Summer 2014,6/1/14,C,B,5,4
334307,365,0,0,8.94,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2015,Summer 2015,6/1/15,C,B,5,4
411090,365,0,0,7.75,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2016,Summer 2016,5/31/16,C,B,5,4
547722,365,0,0,8.51,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2017,Summer 2017,6/1/17,C,B,5,4
606018,365,0,0,8.01,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2018,Summer 2018,6/1/18,C,B,5,4
168435,365,0,0,12.03,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2008,Winter 2008-09,12/1/08,D,D,3,3
168494,365,0,0,9.41,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2009,Winter 2009-10,12/1/09,C,C,4,4
168553,365,0,0,11.79,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2010,Winter 2010-11,12/1/10,D,C,4,3
168612,365,0,0,8.28,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2011,Winter 2011-12,12/1/11,C,B,5,4
168671,365,0,0,9.81,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2012,Winter 2012-13,12/1/12,C,C,4,4
213795,365,0,0,11.04,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2013,Winter 2013-14,12/1/13,D,C,4,3
334308,365,0,0,8.35,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2014,Winter 2014-15,12/1/14,C,B,5,4
411089,365,0,0,7.56,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2015,Winter 2015-16,12/1/15,C,B,5,4
547724,365,0,0,7.58,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2016,Winter 2016-17,12/1/16,C,B,5,4
606019,365,0,0,7.87,0,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2017,Winter 2017-18,12/1/17,C,B,5,4
165780,375,0,0,0,48.69,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2008,Winter 2008-09,12/1/08,D,A,6,3
165839,375,0,0,0,46.49,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2009,Winter 2009-10,12/1/09,D,A,6,3
165898,375,0,0,0,49.31,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2010,Winter 2010-11,12/1/10,D,A,6,3
165957,375,0,0,0,38.11,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2011,Winter 2011-12,12/1/11,C,A,6,4
166016,375,0,0,0,42.64,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2012,Winter 2012-13,12/1/12,D,A,6,3
166665,375,0,0,0,29.18,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2009,Summer 2009,6/1/09,B,A,6,5
166724,375,0,0,0,26.88,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2010,Summer 2010,6/1/10,B,A,6,5
166783,375,0,0,0,26.85,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2011,Summer 2011,6/1/11,B,A,6,5
166842,375,0,0,0,23.35,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2012,Summer 2012,6/1/12,B,A+,7,5
166901,375,0,0,0,22.52,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2013,Summer 2013,6/1/13,B,A+,7,5
167550,375,0,0,0,38.09,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2008,Annual Average 2009,12/1/08,C,A,6,4
167609,375,0,0,0,36.02,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2009,Annual Average 2010,12/1/09,C,A,6,4
167668,375,0,0,0,36.17,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2010,Annual Average 2011,12/1/10,C,A,6,4
167727,375,0,0,0,32.43,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2011,Annual Average 2012,12/1/11,C,A,6,4
167786,375,0,0,0,31.34,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2012,Annual Average 2013,12/1/12,C,A,6,4
213264,375,0,0,0,47.81,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2013,Winter 2013-14,12/1/13,D,A,6,3
213441,375,0,0,0,21.06,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2014,Summer 2014,6/1/14,B,A+,7,5
213618,375,0,0,0,32.11,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2013,Annual Average 2014,12/1/13,C,A,6,4
336844,375,0,0,0,31.23,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2015,Annual Average 2015,1/1/15,C,A,6,4
336845,375,0,0,0,20.36,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2015,Summer 2015,6/1/15,A,A+,7,6
336846,375,0,0,0,43.6,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2014,Winter 2014-15,12/1/14,D,A,6,3
412781,375,0,0,0,39.37,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2015,Winter 2015-16,12/1/15,C,A,6,4
412782,375,0,0,0,18.86,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2016,Summer 2016,5/31/16,A,A+,7,6
412783,375,0,0,0,28.88,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2015,Annual Average 2016,12/31/15,B,A,6,5
550114,375,0,0,0,19.38,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2017,Summer 2017,6/1/17,A,A+,7,6
550115,375,0,0,0,29.53,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2017,Annual Average 2017,1/1/17,B,A,6,5
550116,375,0,0,0,42.92,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2016,Winter 2016-17,12/1/16,D,A,6,3
603056,375,0,0,0,27.17,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2018,Annual Average 2018,1/1/18,B,A,6,5
603057,375,0,0,0,16.98,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2018,Summer 2018,6/1/18,A,A+,7,6
603058,375,0,0,0,38.45,0,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2017,Winter 2017-18,12/1/17,C,A,6,4
164895,383,0,0,0,0,0,8.46,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2008,Winter 2008-09,12/1/08,D,A+,7,3
164954,383,0,0,0,0,0,6.1,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2009,Winter 2009-10,12/1/09,C,A+,7,4
165072,383,0,0,0,0,0,3.17,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2011,Winter 2011-12,12/1/11,A,A+,7,6
165131,383,0,0,0,0,0,2.02,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2012,Winter 2012-13,12/1/12,A,A+,7,6
165013,383,0,0,0,0,0,7,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2010,Winter 2010-11,12/1/10,D,A+,7,3
213087,383,0,0,0,0,0,2.23,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2013,Winter 2013-14,12/1/13,A,A+,7,6
337867,383,0,0,0,0,0,1.07,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2014,Winter 2014-15,12/1/14,A+,A+,7,7
405344,383,0,0,0,0,0,0.47,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2015,Winter 2015-16,12/1/15,A+,A+,7,7
121685,386,0,0,0,0,57.82,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2009,2-Year Summer Average 2009-2010,6/1/09,C,A,6,4
216524,386,0,0,0,0,57.9,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2009,Summer 2009,6/1/09,C,A,6,4
216525,386,0,0,0,0,72.16,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2010,Summer 2010,6/1/10,D,B,5,3
216527,386,0,0,0,0,73.16,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2012,Summer 2012,6/1/12,D,B,5,3
216528,386,0,0,0,0,67.3,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2013,Summer 2013,6/1/13,D,A,6,3
216529,386,0,0,0,0,66.24,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2014,Summer 2014,6/1/14,D,A,6,3
216526,386,0,0,0,0,71.76,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2011,Summer 2011,6/1/11,D,B,5,3
338290,386,0,0,0,0,69.32,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2015,Summer 2015,6/1/15,D,A,6,3
412112,386,0,0,0,0,71.42,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2016,Summer 2016,5/31/16,D,B,5,3
549445,386,0,0,0,0,64.76,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2017,Summer 2017,6/1/17,D,A,6,3
605348,386,0,0,0,0,65.82,0,0,Mean,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2018,Summer 2018,6/1/18,D,A,6,3
227609,646,1.03,0,0,0,0,0,0,Annual Average Concentration,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2011,2011,1/1/11,B,A+,7,5
227550,647,0,1.8,0,0,0,0,0,Annual Average Concentration,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2011,2011,1/1/11,C,B,5,4
154601,643,0,0,0,0,0,0,17.6,per kmsq,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2005,2005,1/1/05,,,,
325282,643,0,0,0,0,0,0,15.5,per kmsq,CD,318,Flatlands and Canarsie (CD18),40.64023,-73.90606,2016,2016,1/1/16,,,,
170207,365,0,0,11.89,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2008,Annual Average 2009,12/1/08,D,C,4,3
170266,365,0,0,10.56,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2009,Annual Average 2010,12/1/09,D,C,4,3
170325,365,0,0,11.48,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2010,Annual Average 2011,12/1/10,D,C,4,3
170384,365,0,0,10.29,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2011,Annual Average 2012,12/1/11,D,C,4,3
170443,365,0,0,10.05,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2012,Annual Average 2013,12/1/12,D,C,4,3
214151,365,0,0,10.5,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2013,Annual Average 2014,12/1/13,D,C,4,3
334312,365,0,0,10.31,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2015,Annual Average 2015,1/1/15,D,C,4,3
411097,365,0,0,9.27,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2015,Annual Average 2016,12/31/15,C,C,4,4
547729,365,0,0,8.93,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2017,Annual Average 2017,1/1/17,C,B,5,4
606023,365,0,0,8.6,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2018,Annual Average 2018,1/1/18,C,B,5,4
169322,365,0,0,12.12,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2009,Summer 2009,6/1/09,D,D,3,3
169381,365,0,0,13.32,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2010,Summer 2010,6/1/10,E,D,3,2
169440,365,0,0,12.85,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2011,Summer 2011,6/1/11,E,D,3,2
169499,365,0,0,11.7,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2012,Summer 2012,6/1/12,D,C,4,3
169558,365,0,0,11.59,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2013,Summer 2013,6/1/13,D,C,4,3
213974,365,0,0,10.17,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2014,Summer 2014,6/1/14,D,C,4,3
334313,365,0,0,10.99,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2015,Summer 2015,6/1/15,D,C,4,3
411096,365,0,0,9.77,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2016,Summer 2016,5/31/16,C,C,4,4
547728,365,0,0,10.68,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2017,Summer 2017,6/1/17,D,C,4,3
606024,365,0,0,9.84,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2018,Summer 2018,6/1/18,C,C,4,4
168437,365,0,0,14.15,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2008,Winter 2008-09,12/1/08,E,D,3,2
168496,365,0,0,10.21,0,0,0,0,Mean,CD,402,Woodside and Sunnyside (CD2),40.74526,-73.90480,2009,Winter 2009-10,12/1/09,D,C,4,3
